utc,exitcode,http,time_connect,time_total
2026-09-05T18:55:21Z,0,200,0.038734,0.084675
2026-09-05T18:55:36Z,0,200,0.042263,0.096726
2026-09-05T18:55:51Z,0,200,0.039692,0.105904
2026-09-05T18:56:06Z,0,200,0.039784,0.087620
2026-09-05T18:56:21Z,0,200,0.040401,0.091466
2026-09-05T18:56:37Z,0,200,0.172528,0.229279
2026-09-05T18:56:52Z,0,200,0.161569,0.222686
2026-09-05T18:57:07Z,0,200,0.173666,0.233992
2026-09-05T18:57:22Z,0,200,0.179574,0.227054
2026-09-05T18:57:38Z,0,200,0.041177,0.088230
2026-09-05T18:57:53Z,0,200,0.175819,0.222671
2026-09-05T18:58:08Z,0,200,0.159821,0.209214
2026-09-05T19:03:03Z,0,200,0.149767,0.278763
2026-09-05T19:03:18Z,0,200,0.147249,0.197467
2026-09-05T19:03:33Z,0,200,0.173646,0.220042
2026-09-05T19:03:48Z,0,200,0.039052,0.090339
2026-09-05T19:04:04Z,0,200,0.163247,0.211395
2026-09-05T19:04:19Z,0,200,0.151425,0.201846
2026-09-05T19:04:34Z,0,200,0.042493,0.090197
2026-09-05T19:04:49Z,0,200,0.039876,0.086432
2026-09-05T19:05:04Z,0,200,0.147838,0.194302
2026-09-05T19:05:20Z,0,200,0.161674,0.208867
2026-09-05T19:05:35Z,0,200,0.039938,0.086058
2026-09-05T19:05:50Z,0,200,0.041134,0.085672
2026-09-05T19:06:05Z,0,200,0.164669,0.210288
2026-09-05T19:06:20Z,0,200,0.145705,0.193400
2026-09-05T19:06:35Z,0,200,0.162391,0.210332
2026-09-05T19:06:51Z,0,200,0.162505,0.213016
2026-09-05T19:07:06Z,0,200,0.161020,0.207719
2026-09-05T19:07:21Z,0,200,0.039439,0.086057
2026-09-05T19:07:36Z,0,200,0.040468,0.087012
2026-09-05T19:07:51Z,0,200,0.039770,0.085272
2026-09-05T19:08:06Z,0,200,0.161090,0.213878
2026-09-05T19:08:22Z,0,200,0.160508,0.207260
2026-09-05T19:08:37Z,0,200,0.147268,0.198554
2026-09-05T19:08:52Z,0,200,0.172614,0.223166
2026-09-05T19:09:07Z,0,200,0.162546,0.215072
2026-09-05T19:09:22Z,0,200,0.039551,0.087485
2026-09-05T19:09:38Z,0,200,0.048992,0.098261
2026-09-05T19:09:53Z,0,200,0.044720,0.096393
2026-09-05T19:10:08Z,0,200,0.041174,0.091940
2026-09-05T19:10:23Z,0,200,0.044932,0.107585
2026-09-05T19:10:38Z,0,200,0.042343,0.101480
2026-09-05T19:10:53Z,0,200,0.177413,0.226554
2026-09-05T19:11:09Z,0,200,0.170428,0.224298
2026-09-05T19:11:24Z,0,200,0.163758,0.216686
2026-09-05T19:11:39Z,0,200,0.047412,0.098158
2026-09-05T19:11:54Z,0,200,0.039891,0.096530
2026-09-05T19:12:09Z,0,200,0.149026,0.198445
2026-09-05T19:12:25Z,0,200,0.149734,0.212507
2026-09-05T19:18:14Z,0,200,0.200549,0.423485
2026-09-05T19:18:52Z,0,200,0.162402,0.219457
2026-09-05T19:19:07Z,0,200,0.044204,0.096389
2026-09-05T19:19:23Z,0,200,0.148895,0.200541
2026-09-05T19:19:38Z,0,200,0.049920,0.155932
2026-09-05T19:19:53Z,0,200,0.044997,0.104561
2026-09-05T19:20:08Z,0,200,0.047568,0.099658
2026-09-05T19:20:23Z,0,200,0.040648,0.103648
2026-09-05T19:20:38Z,0,200,0.038987,0.087516
2026-09-05T19:20:53Z,0,200,0.039652,0.086591
2026-09-05T19:21:08Z,0,200,0.039222,0.087060
2026-09-05T19:21:24Z,0,200,0.040892,0.088361
2026-09-05T19:21:39Z,0,200,0.166644,0.225467
2026-09-05T19:21:54Z,0,200,0.041037,0.089044
2026-09-05T19:22:09Z,0,200,0.159019,0.211950
2026-09-05T19:22:24Z,0,200,0.162272,0.209343
2026-09-05T19:22:40Z,0,200,0.147442,0.196173
2026-09-05T19:22:55Z,0,200,0.044960,0.093831
2026-09-05T19:23:10Z,0,200,0.162357,0.211198
2026-09-05T19:23:25Z,0,200,0.038573,0.087253
2026-09-05T19:23:40Z,0,200,0.160971,0.208510
2026-09-05T19:23:55Z,0,200,0.146201,0.193304
2026-09-05T19:24:11Z,0,200,0.146160,0.194481
2026-09-05T19:24:26Z,0,200,0.040719,0.089512
2026-09-05T19:24:41Z,0,200,0.040349,0.087745
2026-09-05T19:24:56Z,0,200,0.159706,0.207134
2026-09-05T19:25:11Z,0,200,0.164948,0.212453
2026-09-05T19:25:27Z,0,200,0.160927,0.210190
2026-09-05T19:25:42Z,0,200,0.160322,0.209416
2026-09-05T19:25:57Z,0,200,0.146972,0.196697
2026-09-05T19:26:12Z,0,200,0.040117,0.088537
2026-09-05T19:26:27Z,0,200,0.041482,0.089844
2026-09-05T19:26:42Z,0,200,0.160688,0.209285
2026-09-05T19:26:58Z,0,200,0.160634,0.207418
2026-09-05T19:27:13Z,0,200,0.160258,0.208928
2026-09-05T19:27:28Z,0,200,0.159657,0.208528
2026-09-05T19:27:43Z,0,200,0.146852,0.195392
2026-09-05T19:27:58Z,0,200,0.039046,0.089369
2026-09-05T19:28:14Z,0,200,0.163038,0.211643
2026-09-05T19:28:29Z,0,200,0.160852,0.215572
2026-09-05T19:28:44Z,0,200,0.161128,0.209992
2026-09-05T19:28:59Z,0,200,0.040179,0.087379
2026-09-05T19:29:14Z,0,200,0.162114,0.210557
2026-09-05T19:29:30Z,0,200,0.160984,0.208800
2026-09-05T19:29:45Z,0,200,0.161223,0.208188
2026-09-05T19:30:00Z,0,200,0.149605,0.199017
2026-09-05T19:30:15Z,0,200,0.159343,0.208054
2026-09-05T19:30:31Z,0,200,0.173263,0.220491
2026-09-05T19:30:46Z,0,200,0.232058,0.283800
2026-09-05T19:31:01Z,0,200,0.163422,0.212183
2026-09-05T19:31:16Z,0,200,0.161269,0.209979
2026-09-05T19:31:32Z,0,200,0.159097,0.208168
2026-09-05T19:31:47Z,0,200,0.164780,0.212361
2026-09-05T19:32:02Z,0,200,0.038811,0.090469
2026-09-05T19:32:17Z,0,200,0.050199,0.097476
2026-09-05T19:32:32Z,0,200,0.147623,0.194486
2026-09-05T19:32:47Z,0,200,0.166075,0.214461
2026-09-05T19:33:03Z,0,200,0.165186,0.213709
2026-09-05T19:33:18Z,0,200,0.043057,0.093293
2026-09-05T19:33:33Z,0,200,0.041273,0.090768
2026-09-05T19:33:48Z,0,200,0.160691,0.207996
2026-09-05T19:34:03Z,0,200,0.040117,0.088079
2026-09-05T19:34:19Z,0,200,0.223765,0.271039
2026-09-05T19:34:34Z,0,200,0.040229,0.088510
2026-09-05T19:34:49Z,0,200,0.160382,0.207605
2026-09-05T19:35:04Z,0,200,0.070766,0.152714
2026-09-05T19:35:19Z,0,200,0.171890,0.221122
2026-09-05T19:35:35Z,0,200,0.159638,0.208731
2026-09-05T19:35:50Z,0,200,0.162502,0.209321
2026-09-05T19:36:07Z,0,200,0.531214,0.578945
2026-09-05T19:36:22Z,0,200,0.042494,0.097560
2026-09-05T19:36:37Z,0,200,0.161786,0.209990
2026-09-05T19:36:53Z,0,200,0.039606,0.091546
2026-09-05T19:37:08Z,0,200,0.175480,0.226420
2026-09-05T19:37:24Z,0,200,0.147262,0.194808
2026-09-05T19:37:39Z,0,200,0.144642,0.515223
2026-09-05T19:37:54Z,0,200,0.039036,0.085231
2026-09-05T19:38:09Z,0,200,0.148063,0.195210
2026-09-05T19:38:25Z,0,200,0.045837,0.093973
2026-09-05T19:38:40Z,0,200,0.043307,0.091623
2026-09-05T19:38:55Z,0,200,0.160505,0.207840
2026-09-05T19:39:10Z,0,200,0.159052,0.208534
2026-09-05T19:39:25Z,0,200,0.159806,0.207562
2026-09-05T19:39:41Z,0,200,0.173835,0.222177
2026-09-05T19:39:56Z,0,200,0.146069,0.195668
2026-09-05T19:40:11Z,0,200,0.164672,0.212396
2026-09-05T19:40:26Z,0,200,0.145393,0.191742
2026-09-05T19:40:41Z,0,200,0.040247,0.087128
2026-09-05T19:40:56Z,0,200,0.040660,0.087776
2026-09-05T19:41:12Z,0,200,0.162462,0.210327
2026-09-05T19:41:27Z,0,200,0.172721,0.219859
2026-09-05T19:41:42Z,0,200,0.039679,0.086627
2026-09-05T19:41:57Z,0,200,0.176832,0.224498
2026-09-05T19:42:12Z,0,200,0.144444,0.192617
2026-09-05T19:42:28Z,0,200,0.161807,0.208683
2026-09-05T19:42:43Z,0,200,0.146896,0.193780
2026-09-05T19:42:58Z,0,200,0.148140,0.195887
2026-09-05T19:43:13Z,0,200,0.163823,0.215508
2026-09-05T19:43:29Z,0,200,0.172589,0.220196
2026-09-05T19:43:44Z,0,200,0.147339,0.197236
2026-09-05T19:43:59Z,0,200,0.162502,0.210458
2026-09-05T19:44:14Z,0,200,0.160874,0.210143
2026-09-05T19:44:29Z,0,200,0.039675,0.086836
2026-09-05T19:44:45Z,0,200,0.173139,0.221184
2026-09-05T19:45:00Z,0,200,0.040130,0.089015
2026-09-05T19:45:15Z,0,200,0.160103,0.208123
2026-09-05T19:45:30Z,0,200,0.175056,0.227388
2026-09-05T19:45:45Z,0,200,0.041890,0.090939
2026-09-05T19:46:01Z,0,200,0.158232,0.205798
2026-09-05T19:46:16Z,0,200,0.039019,0.088058
2026-09-05T19:46:31Z,0,200,0.146439,0.193273
2026-09-05T19:46:46Z,0,200,0.148200,0.196621
2026-09-05T19:47:01Z,0,200,0.159198,0.207612
2026-09-05T19:47:16Z,0,200,0.040185,0.088290
2026-09-05T19:47:32Z,0,200,0.158939,0.205009
2026-09-05T19:47:47Z,0,200,0.039835,0.088135
2026-09-05T19:48:02Z,0,200,0.146671,0.195370
2026-09-05T19:48:17Z,0,200,0.041037,0.094772
2026-09-05T19:48:32Z,0,200,0.146245,0.196597
2026-09-05T19:48:47Z,0,200,0.160705,0.208412
2026-09-05T19:49:03Z,0,200,0.163421,0.209994
2026-09-05T19:49:18Z,0,200,0.162089,0.211105
2026-09-05T19:49:33Z,0,200,0.040587,0.088080
2026-09-05T19:49:48Z,0,200,0.144906,0.191230
2026-09-05T19:50:03Z,0,200,0.160553,0.207255
2026-09-05T19:50:19Z,0,200,0.040439,0.089413
2026-09-05T19:50:34Z,0,200,0.162079,0.210698
2026-09-05T19:50:49Z,0,200,0.176783,0.227934
2026-09-05T19:51:04Z,0,200,0.172877,0.221233
2026-09-05T19:51:19Z,0,200,0.039412,0.087488
2026-09-05T19:51:35Z,0,200,0.148908,0.195964
2026-09-05T19:51:50Z,0,200,0.161174,0.209090
2026-09-05T19:52:05Z,0,200,0.173211,0.220253
2026-09-05T19:52:20Z,0,200,0.039074,0.094778
2026-09-05T19:52:35Z,0,200,0.177747,0.225147
2026-09-05T19:52:51Z,0,200,0.041763,0.092951
2026-09-05T19:53:06Z,0,200,0.159710,0.206378
2026-09-05T19:53:21Z,0,200,0.039060,0.088359
2026-09-05T19:53:36Z,0,200,0.164361,0.211949
2026-09-05T19:53:51Z,0,200,0.039664,0.088576
2026-09-05T19:54:06Z,0,200,0.162778,0.219837
2026-09-05T19:54:22Z,0,200,0.175970,0.221898
2026-09-05T19:54:37Z,0,200,0.163573,0.216599
2026-09-05T19:54:52Z,0,200,0.045315,0.146926
2026-09-05T19:55:07Z,0,200,0.154219,0.215388
2026-09-05T19:55:23Z,0,200,0.146084,0.196899
2026-09-05T19:55:38Z,0,200,0.157692,0.208445
2026-09-05T19:55:53Z,0,200,0.175793,0.223560
2026-09-05T19:56:08Z,0,200,0.039586,0.091401
2026-09-05T19:56:23Z,0,200,0.039827,0.088665
2026-09-05T19:56:39Z,0,200,0.146837,0.193957
2026-09-05T19:56:54Z,0,200,0.153601,0.204385
2026-09-05T19:57:09Z,0,200,0.040299,0.089268
2026-09-05T19:57:24Z,0,200,0.039182,0.086587
2026-09-05T19:57:39Z,0,200,0.163008,0.210673
2026-09-05T19:57:54Z,0,200,0.040759,0.089483
2026-09-05T19:58:10Z,0,200,0.158636,0.207444
2026-09-05T19:58:25Z,0,200,0.162045,0.214429
2026-09-05T19:58:40Z,0,200,0.174184,0.221766
2026-09-05T19:58:55Z,0,200,0.173029,0.222630
2026-09-05T19:59:11Z,0,200,0.160280,0.208986
2026-09-05T19:59:26Z,0,200,0.161249,0.209668
2026-09-05T19:59:41Z,0,200,0.045858,0.095972
2026-09-05T19:59:56Z,0,200,0.147590,0.194545
2026-09-05T20:00:11Z,0,200,0.148174,0.199459
2026-09-05T20:00:26Z,0,200,0.041528,0.100346
2026-09-05T20:00:42Z,0,200,0.053181,0.105166
2026-09-05T20:00:57Z,0,200,0.041848,0.089947
2026-09-05T20:01:12Z,0,200,0.047361,0.097524
2026-09-05T20:01:27Z,0,200,0.173497,0.220669
2026-09-05T20:01:43Z,0,200,0.163229,0.214823
2026-09-05T20:02:17Z,0,200,0.150761,0.208999
2026-09-05T20:02:37Z,0,200,0.056330,0.340869
2026-09-05T20:02:53Z,0,200,0.164340,0.211634
2026-09-05T20:03:08Z,0,200,0.040538,0.086999
2026-09-05T20:03:23Z,0,200,0.159101,0.204638
2026-09-05T20:03:38Z,0,200,0.040039,0.092602
2026-09-05T20:03:53Z,0,200,0.040964,0.087789
2026-09-05T20:04:09Z,0,200,0.175393,0.230894
2026-09-05T20:04:24Z,0,200,0.162227,0.210007
2026-09-05T20:04:39Z,0,200,0.162865,0.209281
2026-09-05T20:04:54Z,0,200,0.160513,0.207867
2026-09-05T20:05:10Z,0,200,0.145984,0.193043
2026-09-05T20:05:25Z,0,200,0.148223,0.195206
2026-09-05T20:05:40Z,0,200,0.159216,0.205786
2026-09-05T20:05:55Z,0,200,0.039685,0.086118
2026-09-05T20:06:10Z,0,200,0.041825,0.091011
2026-09-05T20:06:25Z,0,200,0.159776,0.206714
2026-09-05T20:06:41Z,0,200,0.360789,0.413252
2026-09-05T20:06:56Z,0,200,0.040024,0.088480
2026-09-05T20:07:11Z,0,200,0.161003,0.208172
2026-09-05T20:07:26Z,0,200,0.162106,0.209008
2026-09-05T20:07:42Z,0,200,0.039783,0.086529
2026-09-05T20:07:57Z,0,200,0.039310,0.086283
2026-09-05T20:08:12Z,0,200,0.159921,0.212832
2026-09-05T20:08:27Z,0,200,0.040238,0.089472
2026-09-05T20:08:42Z,0,200,0.146467,0.195147
2026-09-05T20:08:57Z,0,200,0.175660,0.223623
2026-09-05T20:09:13Z,0,200,0.039542,0.087474
2026-09-05T20:09:28Z,0,200,0.157838,0.204436
2026-09-05T20:09:43Z,0,200,0.149728,0.196320
2026-09-05T20:09:58Z,0,200,0.160264,0.206766
2026-09-05T20:10:13Z,0,200,0.163530,0.210843
2026-09-05T20:10:29Z,0,200,0.161104,0.244052
2026-09-05T20:10:44Z,0,200,0.042990,0.094700
2026-09-05T20:10:59Z,0,200,0.044000,0.093339
2026-09-05T20:11:14Z,0,200,0.040179,0.093273
2026-09-05T20:11:29Z,0,200,0.144163,0.191380
2026-09-05T20:11:44Z,0,200,0.041122,0.090612
2026-09-05T20:12:00Z,0,200,0.161372,0.209244
2026-09-05T20:12:15Z,0,200,0.167947,0.225659
2026-09-05T20:12:30Z,0,200,0.174043,0.223685
2026-09-05T20:12:45Z,0,200,0.159749,0.208017
2026-09-05T20:13:11Z,0,200,0.165510,0.229302
2026-09-05T20:13:27Z,0,200,0.049059,0.118916
2026-09-05T20:14:21Z,28,000,1.078423,31.053154
2026-09-05T20:14:48Z,0,200,0.168383,0.240556
2026-09-05T20:15:03Z,0,200,0.148064,0.195682
2026-09-05T20:15:18Z,0,200,0.160819,0.206709
2026-09-05T20:15:33Z,0,200,0.039737,0.086997
2026-09-05T20:15:48Z,0,200,0.160551,0.208227
2026-09-05T20:16:04Z,0,200,0.049039,0.097114
2026-09-05T20:16:19Z,0,200,0.163459,0.217106
2026-09-05T20:16:34Z,0,200,0.040581,0.088055
2026-09-05T20:16:49Z,0,200,0.159722,0.205865
2026-09-05T20:17:04Z,0,200,0.159029,0.207979
2026-09-05T20:17:19Z,0,200,0.042506,0.095156
2026-09-05T20:17:35Z,0,200,0.162602,0.211143
2026-09-05T20:17:50Z,0,200,0.039939,0.087937
2026-09-05T20:18:05Z,0,200,0.162633,0.213592
2026-09-05T20:18:20Z,0,200,0.174309,0.223180
2026-09-05T20:18:35Z,0,200,0.150810,0.199661
2026-09-05T20:18:51Z,0,200,0.045753,0.096457
2026-09-05T20:19:06Z,0,200,0.039198,0.085629
2026-09-05T20:19:21Z,0,200,0.174322,0.220959
2026-09-05T20:19:36Z,0,200,0.146282,0.192460
2026-09-05T20:19:51Z,0,200,0.043013,0.095126
2026-09-05T20:20:06Z,0,200,0.039625,0.091953
2026-09-05T20:20:21Z,0,200,0.042093,0.089764
2026-09-05T20:20:37Z,0,200,0.163285,0.211305
2026-09-05T20:20:52Z,0,200,0.158430,0.206301
2026-09-05T20:21:07Z,0,200,0.042348,0.090748
2026-09-05T20:21:22Z,0,200,0.174714,0.222619
2026-09-05T20:21:38Z,0,200,0.174332,0.222158
2026-09-05T20:21:53Z,0,200,0.160601,0.207817
2026-09-05T20:22:08Z,0,200,0.159299,0.210107
2026-09-05T20:22:33Z,0,200,0.045222,0.101597
2026-09-05T20:22:49Z,0,200,0.040680,0.085988
2026-09-05T20:23:04Z,0,200,0.046935,0.117931
2026-09-05T20:23:19Z,0,200,0.039428,0.087715
2026-09-05T20:23:34Z,0,200,0.042199,0.093780
2026-09-05T20:23:49Z,0,200,0.044521,0.096355
2026-09-05T20:24:04Z,0,200,0.179229,0.233647
2026-09-05T20:24:19Z,0,502,0.040130,0.098815
2026-09-05T20:24:35Z,0,200,0.039261,0.091219
2026-09-05T20:24:50Z,0,200,0.040308,0.092099
2026-09-05T20:25:05Z,0,200,0.042247,0.094247
2026-09-05T20:25:20Z,0,200,0.173127,0.224230
2026-09-05T20:25:35Z,0,200,0.039057,0.088254
2026-09-05T20:25:50Z,0,200,0.040962,0.092214
2026-09-05T20:26:05Z,0,200,0.039232,0.089706
2026-09-05T20:26:20Z,0,200,0.039213,0.088265
2026-09-05T20:26:36Z,0,200,0.162240,0.212278
2026-09-05T20:26:51Z,0,200,0.040220,0.092794
2026-09-05T20:27:06Z,0,200,0.161115,0.217981
2026-09-05T20:27:21Z,0,200,0.039839,0.092586
2026-09-05T20:27:36Z,0,200,0.160906,0.211363
2026-09-05T20:27:52Z,0,200,0.146298,0.195035
2026-09-05T20:28:07Z,0,200,0.172248,0.222432
2026-09-05T20:28:22Z,0,200,0.039574,0.091076
2026-09-05T20:28:37Z,0,200,0.163951,0.215806
2026-09-05T20:28:52Z,0,200,0.162958,0.211661
2026-09-05T20:29:08Z,0,200,0.040247,0.091410
2026-09-05T20:29:23Z,0,200,0.174515,0.223928
2026-09-05T20:29:38Z,0,200,0.161831,0.211256
2026-09-05T20:29:53Z,0,200,0.042477,0.091725
2026-09-05T20:30:08Z,0,200,0.039786,0.089166
2026-09-05T20:30:23Z,0,200,0.039585,0.093795
2026-09-05T20:30:38Z,0,200,0.040657,0.088419
2026-09-05T20:30:54Z,0,200,0.148703,0.197321
2026-09-05T20:31:09Z,0,200,0.162404,0.212613
2026-09-05T20:31:24Z,0,200,0.039940,0.092088
2026-09-05T20:31:39Z,0,200,0.161989,0.211236
2026-09-05T20:31:54Z,0,200,0.039727,0.088011
2026-09-05T20:32:10Z,0,200,0.162893,0.213204
2026-09-05T20:32:25Z,0,200,0.173188,0.222266
2026-09-05T20:32:40Z,0,200,0.043685,0.097113
2026-09-05T20:32:55Z,0,200,0.146040,0.194776
2026-09-05T20:33:10Z,0,200,0.146128,0.194394
2026-09-05T20:33:26Z,0,200,0.160928,0.209448
2026-09-05T20:33:41Z,0,200,0.160219,0.214983
2026-09-05T20:33:56Z,0,200,0.039581,0.090061
2026-09-05T20:34:11Z,0,200,0.145183,0.193937
2026-09-05T20:34:26Z,0,200,0.159286,0.207587
2026-09-05T20:34:42Z,0,200,0.159586,0.209385
2026-09-05T20:34:57Z,0,200,0.161904,0.209260
2026-09-05T20:35:12Z,0,200,0.166699,0.217130
2026-09-05T20:35:27Z,0,200,0.150010,0.200846
2026-09-05T20:35:42Z,0,200,0.162175,0.214483
2026-09-05T20:35:58Z,0,200,0.058606,0.128730
2026-09-05T20:36:13Z,0,200,0.160593,0.209673
2026-09-05T20:36:31Z,0,200,0.039860,0.087234
2026-09-05T20:36:46Z,0,200,0.039650,0.086779
2026-09-05T20:37:01Z,0,200,0.145888,0.193924
2026-09-05T20:37:17Z,0,200,0.162880,0.212953
2026-09-05T20:37:32Z,0,200,0.163044,0.212101
2026-09-05T20:37:47Z,0,200,0.173535,0.224820
2026-09-05T20:38:02Z,0,200,0.145605,0.194291
2026-09-05T20:38:17Z,0,200,0.152374,0.200867
2026-09-05T20:38:33Z,0,200,0.041421,0.090560
2026-09-05T20:38:48Z,0,200,0.040443,0.091947
2026-09-05T20:39:03Z,0,200,0.040018,0.095078
2026-09-05T20:39:18Z,0,200,0.160394,0.207775
2026-09-05T20:39:33Z,0,200,0.163028,0.218468
2026-09-05T20:39:48Z,0,200,0.040586,0.088711
2026-09-05T20:40:03Z,0,200,0.040324,0.088075
2026-09-05T20:40:19Z,0,200,0.147350,0.213204
2026-09-05T20:40:34Z,0,200,0.161175,0.209215
2026-09-05T20:40:49Z,0,200,0.160522,0.209951
2026-09-05T20:41:04Z,0,200,0.161968,0.208778
2026-09-05T20:41:19Z,0,200,0.039765,0.092882
2026-09-05T20:41:35Z,0,200,0.039116,0.086486
2026-09-05T20:41:50Z,0,200,0.162708,0.211482
2026-09-05T20:42:05Z,0,200,0.160775,0.207678
2026-09-05T20:42:20Z,0,200,0.161092,0.208196
2026-09-05T20:42:35Z,0,200,0.040481,0.088093
2026-09-05T20:42:51Z,0,200,0.162719,0.212164
2026-09-05T20:43:06Z,0,200,0.158729,0.209731
2026-09-05T20:43:21Z,0,200,0.173937,0.228657
2026-09-05T20:43:36Z,0,200,0.040657,0.088243
2026-09-05T20:43:51Z,0,200,0.173918,0.220329
2026-09-05T20:44:06Z,0,200,0.040143,0.087049
2026-09-05T20:44:22Z,0,200,0.174662,0.222531
2026-09-05T20:44:37Z,0,200,0.040524,0.087758
2026-09-05T20:44:52Z,0,200,0.040798,0.088638
2026-09-05T20:45:07Z,0,200,0.040082,0.086598
2026-09-05T20:45:22Z,0,200,0.163583,0.212507
2026-09-05T20:45:37Z,0,200,0.158724,0.206837
2026-09-05T20:45:53Z,0,200,0.160739,0.209043
2026-09-05T20:46:08Z,0,200,0.056192,0.103239
2026-09-05T20:46:23Z,0,200,0.162657,0.208929
2026-09-05T20:46:38Z,0,200,0.159752,0.208276
2026-09-05T20:46:53Z,0,200,0.149949,0.204206
2026-09-05T20:47:09Z,0,200,0.039976,0.087917
2026-09-05T20:47:24Z,0,200,0.042776,0.090742
2026-09-05T20:47:39Z,0,200,0.174553,0.221986
2026-09-05T20:47:54Z,0,200,0.173778,0.221342
2026-09-05T20:48:10Z,0,200,0.161213,0.214736
2026-09-05T20:48:25Z,0,200,0.041102,0.088274
2026-09-05T20:48:40Z,0,200,0.145200,0.197477
2026-09-05T20:48:55Z,0,200,0.145007,0.192287
2026-09-05T20:49:10Z,0,200,0.040672,0.086466
2026-09-05T20:49:26Z,0,200,0.143995,0.192480
2026-09-05T20:49:41Z,0,200,0.145091,0.192900
2026-09-05T20:49:56Z,0,200,0.038203,0.084818
2026-09-05T20:50:11Z,0,200,0.039794,0.086001
2026-09-05T20:50:26Z,0,200,0.158049,0.217092
2026-09-05T20:50:41Z,0,200,0.049108,0.094925
2026-09-05T20:50:57Z,0,200,0.159110,0.206586
2026-09-05T20:51:12Z,0,200,0.159429,0.206415
2026-09-05T20:51:27Z,0,200,0.177919,0.244921
2026-09-05T20:51:42Z,0,200,0.145050,0.192747
2026-09-05T20:51:57Z,0,200,0.160639,0.210633
2026-09-05T20:52:13Z,0,200,0.176904,0.230931
2026-09-05T20:52:28Z,0,200,0.159672,0.207045
2026-09-05T20:52:43Z,0,200,0.147589,0.196100
2026-09-05T20:52:58Z,0,200,0.040012,0.087551
2026-09-05T20:53:13Z,0,200,0.160587,0.208640
2026-09-05T20:53:29Z,0,200,0.145043,0.193817
2026-09-05T20:53:44Z,0,200,0.145715,0.193566
2026-09-05T20:53:59Z,0,200,0.352634,0.405582
2026-09-05T20:54:15Z,0,200,0.146019,0.192863
2026-09-05T20:54:30Z,0,200,0.160344,0.207301
2026-09-05T20:54:45Z,0,200,0.160702,0.206792
2026-09-05T20:55:00Z,0,200,0.043061,0.092111
2026-09-05T20:55:15Z,0,200,0.163334,0.210760
2026-09-05T20:55:31Z,0,200,0.161975,0.211917
2026-09-05T20:55:46Z,0,200,0.161191,0.208858
2026-09-05T20:56:01Z,0,200,0.041728,0.089548
2026-09-05T20:56:16Z,0,200,0.160586,0.207801
2026-09-05T20:56:31Z,0,200,0.040267,0.086475
2026-09-05T20:56:46Z,0,200,0.150491,0.197686
2026-09-05T20:57:02Z,0,200,0.144662,0.191355
2026-09-05T20:57:17Z,0,200,0.040978,0.088644
2026-09-05T20:57:32Z,0,200,0.174699,0.223311
2026-09-05T20:57:47Z,0,200,0.161495,0.209280
2026-09-05T20:58:02Z,0,200,0.148334,0.194848
2026-09-05T20:58:17Z,0,200,0.040631,0.088698
2026-09-05T20:58:33Z,0,200,0.172425,0.218611
2026-09-05T20:58:48Z,0,200,0.039514,0.087145
2026-09-05T20:59:03Z,0,200,0.159498,0.206765
2026-09-05T20:59:18Z,0,200,0.159553,0.205998
2026-09-05T20:59:33Z,0,200,0.150190,0.199648
2026-09-05T20:59:49Z,0,200,0.038504,0.090767
2026-09-05T21:00:04Z,0,200,0.039380,0.085809
2026-09-05T21:00:19Z,0,200,0.173975,0.220279
